文章ID,標題,內文簡介,學校匿名,個人主頁顯示,pinned,版ID,回應的文章ID,發文時間,更新時間,回覆數,按讚數,withNickname,tags,主題標籤,meta,版中文名,版英文名,nsfw,作者性別,作者學校,回應的文章的標題,mediaMeta,reactions,hidden,customStyle,isSuspiciousAccount,isModerator,頁面版型,spoilerAlert,是否使用圖片,是否使用影片,媒體連結,reportReasonText,excerptComments,postAvatar,verifiedBadge,memberType,個人主頁,類別,連結（版型為連結才有）
235997891,嗨大家！,現在待在家裡一整天也不會有人說你不務正業了，大家會叫你防疫小天使，雖然現在蠻多學校實施遠距，但還是有些學校沒有對吧，不過沒關係，在外面記得要帶好口罩勤洗手噴酒精，能不出門就不出門，雖然搞得好像世界末日,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-05-15T07:38:44.815Z,2021-05-15T07:38:44.815Z,0,4,False,[],[],{'layout': 'classic'},閒聊,talk,False,F,中國文化大學,,"[{'id': '00226e87-ade4-445b-8ad0-baaa8acf5973', 'url': 'https://i.imgur.com/C9YgarAl.jpg', 'normalizedUrl': 'https://i.imgur.com/C9YgarAl.jpg', 'thumbnail': 'https://i.imgur.com/C9YgarAl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-05-15T07:38:44.815Z', 'updatedAt': '2021-05-15T07:38:44.815Z', 'width': 640, 'height': 640}, {'id': '00226e87-ade4-445b-8ad0-baaa8acf5973', 'url': 'https://i.imgur.com/C9YgarA.jpg', 'normalizedUrl': 'https://imgur.com/C9YgarA', 'thumbnail': 'https://i.imgur.com/C9YgarAl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-15T07:38:44.815Z', 'updatedAt': '2021-05-15T07:38:44.815Z', 'width': 640, 'height': 640}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 4}]",False,,False,False,classic,False,True,False,[{'url': 'https://i.imgur.com/C9YgarA.jpg'}],,[],,False,,,,
235996918,邏輯有問題的超商座位區禁食,更安全的防疫方法，是把餐廳全部關門？邏輯有問題，政府公文也沒貼出來。,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-05-15T06:01:20.388Z,2021-05-15T06:01:20.388Z,4,4,False,[],"['邏輯', '超商', '座位']",{'layout': 'classic'},閒聊,talk,False,M,國立東華大學,,"[{'id': 'abfe92b9-0b36-458d-847f-c4fb8ecdbf98', 'url': 'https://i.imgur.com/WDBTCdSl.jpg', 'normalizedUrl': 'https://i.imgur.com/WDBTCdSl.jpg', 'thumbnail': 'https://i.imgur.com/WDBTCdSl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-05-15T06:01:20.388Z', 'updatedAt': '2021-05-15T06:01:20.388Z', 'width': 3468, 'height': 2328}, {'id': 'abfe92b9-0b36-458d-847f-c4fb8ecdbf98', 'url': 'https://i.imgur.com/WDBTCdS.jpg', 'normalizedUrl': 'https://imgur.com/WDBTCdS', 'thumbnail': 'https://i.imgur.com/WDBTCdSl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-15T06:01:20.388Z', 'updatedAt': '2021-05-15T06:01:20.388Z', 'width': 3468, 'height': 2328}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 4}]",False,,False,False,classic,False,True,False,[{'url': 'https://i.imgur.com/WDBTCdS.jpg'}],,[],,False,,,,
235996478,3+11=？？？,汝題，最近上小一的小表妹拿她的作業問我3+11是多少 選項有A：12 B：13 C：14 D：180，我數學不太好覺得有點難，想請問各位大大這題答案是多少嗎,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-05-15T05:22:22.498Z,2021-05-15T05:22:22.498Z,3,4,True,['HIDE_THUMBNAIL'],"['時事', '閒聊', '生活']",{'layout': 'classic'},閒聊,talk,False,M,我的大卡稱,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 3}, {'id': 'e8e6bc5d-41b0-4129-b134-97507523d7ff', 'count': 1}]",False,,False,False,classic,False,False,False,[],,[],,False,,pat8888,,
235994062,烈火軍校,真好看ㄟ幹，本來看名字就一直不太想看，感覺是像什麼落跑甜心之類的阿寶色超級智障尷尬劇，但最近愛上了白鹿就想說為了我的豬豬寶貝勉強看一下好了，幹結果真好看ㄟ，還蠻好笑的，大家都好可愛><，女二也好可愛>,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-05-14T23:22:29.730Z,2021-05-14T23:22:29.730Z,0,4,False,[],[],{'layout': 'classic'},閒聊,talk,False,F,國立臺灣大學,,"[{'id': '69780a35-b2d0-4f4d-a664-a93012df583f', 'url': 'https://i.imgur.com/KpcQo0il.jpg', 'normalizedUrl': 'https://i.imgur.com/KpcQo0il.jpg', 'thumbnail': 'https://i.imgur.com/KpcQo0il.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-05-14T23:22:29.730Z', 'updatedAt': '2021-05-14T23:22:29.730Z', 'width': 2000, 'height': 924}, {'id': '69780a35-b2d0-4f4d-a664-a93012df583f', 'url': 'https://i.imgur.com/KpcQo0i.jpg', 'normalizedUrl': 'https://imgur.com/KpcQo0i', 'thumbnail': 'https://i.imgur.com/KpcQo0il.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-14T23:22:29.730Z', 'updatedAt': '2021-05-14T23:22:29.730Z', 'width': 2000, 'height': 924}, {'id': '83d3b6a5-8141-400e-a406-ba16d0c4270f', 'url': 'https://i.imgur.com/qWgcrf6.jpg', 'normalizedUrl': 'https://imgur.com/qWgcrf6', 'thumbnail': 'https://i.imgur.com/qWgcrf6l.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-14T23:22:29.730Z', 'updatedAt': '2021-05-14T23:22:29.730Z', 'width': 2000, 'height': 924}, {'id': 'a7e60d68-64a9-4cb8-a768-18e50508de60', 'url': 'https://i.imgur.com/AWXwiXf.jpg', 'normalizedUrl': 'https://imgur.com/AWXwiXf', 'thumbnail': 'https://i.imgur.com/AWXwiXfl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-14T23:22:29.730Z', 'updatedAt': '2021-05-14T23:22:29.730Z', 'width': 2000, 'height': 924}, {'id': '6e32c1e6-0827-469c-ac80-639ef2f91e49', 'url': 'https://i.imgur.com/gkvQ4A3.jpg', 'normalizedUrl': 'https://imgur.com/gkvQ4A3', 'thumbnail': 'https://i.imgur.com/gkvQ4A3l.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-14T23:22:29.730Z', 'updatedAt': '2021-05-14T23:22:29.730Z', 'width': 380, 'height': 339}, {'id': 'ba583a9e-12b1-4860-885d-ec2bd2c8b0ff', 'url': 'https://i.imgur.com/mvqDjFH.jpg', 'normalizedUrl': 'https://imgur.com/mvqDjFH', 'thumbnail': 'https://i.imgur.com/mvqDjFHl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-14T23:22:29.730Z', 'updatedAt': '2021-05-14T23:22:29.730Z', 'width': 2000, 'height': 924}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 4}]",False,,False,False,classic,False,True,False,"[{'url': 'https://i.imgur.com/KpcQo0i.jpg'}, {'url': 'https://i.imgur.com/qWgcrf6.jpg'}, {'url': 'https://i.imgur.com/AWXwiXf.jpg'}, {'url': 'https://i.imgur.com/gkvQ4A3.jpg'}, {'url': 'https://i.imgur.com/mvqDjFH.jpg'}]",,[],,False,,,,
235993791,50歲娶18歲,看到這篇我想到之前參加的一個婚禮，是我爸的朋友（50）因為一直找不到另一半所以娶了一個越南女孩（18），然後已經生完孩子才結婚，代表她17歲就懷孕了，當下很震驚，看到同齡人已經開始顧家養小孩而我在在台,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,235986424.0,2021-05-14T19:50:14.175Z,2021-05-14T19:50:14.175Z,1,4,False,[],[],{'layout': 'classic'},閒聊,talk,False,F,文藻外語大學,外籍配偶救了台灣很多人,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 4}]",False,,False,False,classic,False,False,False,[],,[],,False,,,,
236002795,不封城的危險性？以及必要性？,台灣這幾天疫情越發嚴重 我們先不討論到底台灣怎麼了 到底是誰染液的帶來一連串的病毒 因為也討論不完，我們來（理性）討論到底有沒有封城的必要？不宣布封城有可能是因為政治 國際 經濟等等因素..，但老實說,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-05-15T16:53:44.568Z,2021-05-15T16:55:06.456Z,2,3,False,['HIDE_THUMBNAIL'],"['時事', '疫情', '勿戰']",{'layout': 'classic'},閒聊,talk,False,F,黎明技術學院,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 3}]",False,,False,False,classic,False,False,False,[],,[],,False,,,,
236002640,二十萬間房子,台灣正在賣的房子也太多了吧🤣,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-05-15T16:34:37.306Z,2021-05-15T16:34:37.306Z,2,3,False,[],['房子'],{'layout': 'classic'},閒聊,talk,False,M,樹人醫護管理專科學校,,"[{'id': '3345cbf4-7853-46c9-9819-1b3a2d875021', 'url': 'https://i.imgur.com/NeQ2rwjl.jpg', 'normalizedUrl': 'https://i.imgur.com/NeQ2rwjl.jpg', 'thumbnail': 'https://i.imgur.com/NeQ2rwjl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2021-05-15T16:34:37.306Z', 'updatedAt': '2021-05-15T16:34:37.306Z', 'width': 1079, 'height': 1696, 'croppingWindow': {'anchorX': 0, 'anchorY': 60, 'width': 1079, 'height': 1438}}, {'id': '3345cbf4-7853-46c9-9819-1b3a2d875021', 'url': 'https://i.imgur.com/NeQ2rwj.jpg', 'normalizedUrl': 'https://imgur.com/NeQ2rwj', 'thumbnail': 'https://i.imgur.com/NeQ2rwjl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-05-15T16:34:37.306Z', 'updatedAt': '2021-05-15T16:34:37.306Z', 'width': 1079, 'height': 1696, 'croppingWindow': {'anchorX': 0, 'anchorY': 60, 'width': 1079, 'height': 1438}}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 3}]",False,,False,False,classic,False,True,False,[{'url': 'https://i.imgur.com/NeQ2rwj.jpg'}],,[],,False,,,,
236002579,遇到好看的店員會要哀居嗎,好奇大家遇到好看的店員會上前搭訕嗎？還是會覺得被拒絕很尷尬之類的,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-05-15T16:27:08.941Z,2021-05-15T16:27:08.941Z,2,3,True,['HIDE_THUMBNAIL'],[],{'layout': 'classic'},閒聊,talk,False,F,Oooooomg,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}, {'id': 'aa0d425f-d530-4478-9a77-fe3aedc79eea', 'count': 1}]",False,,False,False,classic,False,False,False,[],,[],,False,,anniewuguava,,
236001181,發現不少人都還在社交聚會,今天雙北防疫進入第三級，結果一整天ig限時刷下來發現還是有人會和朋友去餐廳聚餐，甚至在家開麻將趴的，雖然不確定他們是否有超過五人，但就算是四人也還是滿多的吧。不懂他們的想法是什麼，在政府都說沒事都盡量,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-05-15T14:03:24.843Z,2021-05-15T14:56:37.865Z,4,3,False,['HIDE_THUMBNAIL'],"['時事', '傻眼', '猴子']",{'layout': 'classic'},閒聊,talk,False,F,國立臺灣大學,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 3}]",False,,False,False,classic,False,False,False,[],,[],,False,,,,
235996970,防疫採買清單,主食乾糧：米、麵條、地瓜、玉米、泡麵、吐司、罐頭、堅果、雞蛋，冷凍食品：水餃、火鍋料、饅頭、肉包，飲品：茶包、咖啡豆、牛奶，調味醬料：醬油、醋、沙茶醬、鹽、糖、辣椒醬、肉醬，生活物資：衛生紙、濕紙巾、,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-05-15T06:06:39.090Z,2021-05-15T08:23:22.166Z,2,3,True,[],[],{'layout': 'classic'},閒聊,talk,False,F,匿名,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 3}]",False,,False,False,classic,False,False,False,[],,[],,False,,cccyx93139,,
235995457,3+11,一早看到新增180例，真的蠻想知道，為什麼可以有這個3+11的特權。還有為什麼要3+11？我是真的不知道為什麼，抱歉希望不要被嘴。之前紐西蘭機師問題，感覺上沒人覺得有問題嗎？現在只能乖乖戴好口罩了，祝,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-05-15T03:49:37.426Z,2021-05-15T03:49:37.426Z,2,3,False,[],"['時事', '閒聊', '傻眼', '生活']",{'layout': 'classic'},閒聊,talk,False,M,文藻外語大學,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 3}]",False,,False,False,classic,False,False,False,[],,[],,False,,,,
235994867,5/15-5/28 雙北提升三級防疫,新增180本土案例，大家真的要注意了。,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-05-15T03:02:31.391Z,2021-05-15T04:01:23.221Z,0,3,True,[],"['雙北', '時事']",{'layout': 'classic'},閒聊,talk,False,M,君子之交淡如水,,"[{'id': 'a52a6b7b-a12f-4195-8c2c-36e493f1606b', 'url': 'https://i.imgur.com/ywChM2ll.jpg', 'normalizedUrl': 'https://i.imgur.com/ywChM2ll.jpg', 'thumbnail': 'https://i.imgur.com/ywChM2ll.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-05-15T04:01:23.221Z', 'updatedAt': '2021-05-15T04:01:23.221Z', 'width': 1054, 'height': 1365}, {'id': 'a52a6b7b-a12f-4195-8c2c-36e493f1606b', 'url': 'https://i.imgur.com/ywChM2l.jpg', 'normalizedUrl': 'https://imgur.com/ywChM2l', 'thumbnail': 'https://i.imgur.com/ywChM2ll.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-15T04:01:23.221Z', 'updatedAt': '2021-05-15T04:01:23.221Z', 'width': 1054, 'height': 1365}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 3}]",False,,False,False,classic,False,True,False,[{'url': 'https://i.imgur.com/ywChM2l.jpg'}],,[],,False,,ghchen,,
235994057,如果疫情升到三級,禁止室內五人以上聚會，阿我家有六個人ㄟ，哭啊,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-05-14T23:19:18.083Z,2021-05-14T23:19:18.083Z,2,3,True,['HIDE_THUMBNAIL'],[],{'layout': 'classic'},閒聊,talk,False,F,咖稱,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 3}]",False,,False,False,classic,False,False,False,[],,[],,False,,asoup,,
235994037,ig 聊天室怎麼改顏色啊,之前在右上角有一個！的符號點進去可以改，但是現在不知道為什麼那個不見了都變成通話鍵，求問個如果要改顏色現在要去哪裡改呀,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-05-14T23:00:59.137Z,2021-05-14T23:00:59.137Z,2,3,False,[],[],{'layout': 'classic'},閒聊,talk,False,F,臺北醫學大學,,"[{'id': 'f16da44a-988e-42c2-8dbf-87fd8e144a26', 'url': 'https://i.imgur.com/p9W81oFl.jpg', 'normalizedUrl': 'https://i.imgur.com/p9W81oFl.jpg', 'thumbnail': 'https://i.imgur.com/p9W81oFl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2021-05-14T23:00:59.137Z', 'updatedAt': '2021-05-14T23:00:59.137Z', 'width': 1170, 'height': 1055}, {'id': 'f16da44a-988e-42c2-8dbf-87fd8e144a26', 'url': 'https://i.imgur.com/p9W81oF.jpg', 'normalizedUrl': 'https://imgur.com/p9W81oF', 'thumbnail': 'https://i.imgur.com/p9W81oFl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-05-14T23:00:59.137Z', 'updatedAt': '2021-05-14T23:00:59.137Z', 'width': 1170, 'height': 1055}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 3}]",False,,False,False,classic,False,True,False,[{'url': 'https://i.imgur.com/p9W81oF.jpg'}],,[],,False,,,,
236005594,請問她是誰🤤,有人知道這個麻豆是哪一個人嗎，求ig,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-05-16T05:27:00.770Z,2021-05-16T05:27:00.770Z,0,2,False,[],"['網美', '模特兒', 'IG']",{'layout': 'classic'},閒聊,talk,False,F,輔仁大學,,"[{'id': '706fe14d-5a4c-417c-93bd-709c6556997b', 'url': 'https://i.imgur.com/nGsxWmil.jpg', 'normalizedUrl': 'https://i.imgur.com/nGsxWmil.jpg', 'thumbnail': 'https://i.imgur.com/nGsxWmil.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-05-16T05:27:00.770Z', 'updatedAt': '2021-05-16T05:27:00.770Z', 'width': 828, 'height': 1792, 'croppingWindow': {'anchorX': 0, 'anchorY': 165, 'width': 828, 'height': 496}}, {'id': '706fe14d-5a4c-417c-93bd-709c6556997b', 'url': 'https://i.imgur.com/nGsxWmi.jpg', 'normalizedUrl': 'https://imgur.com/nGsxWmi', 'thumbnail': 'https://i.imgur.com/nGsxWmil.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-16T05:27:00.770Z', 'updatedAt': '2021-05-16T05:27:00.770Z', 'width': 828, 'height': 1792, 'croppingWindow': {'anchorX': 0, 'anchorY': 165, 'width': 828, 'height': 496}}, {'id': 'e0949093-a7f1-42dc-ab03-b1b92b72be7b', 'url': 'https://i.imgur.com/N5fy9MS.jpg', 'normalizedUrl': 'https://imgur.com/N5fy9MS', 'thumbnail': 'https://i.imgur.com/N5fy9MSl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-16T05:27:00.770Z', 'updatedAt': '2021-05-16T05:27:00.770Z', 'width': 828, 'height': 1792}, {'id': '666fabe4-e0cc-4acd-b054-656f53069f9f', 'url': 'https://i.imgur.com/Ge2QRkd.jpg', 'normalizedUrl': 'https://imgur.com/Ge2QRkd', 'thumbnail': 'https://i.imgur.com/Ge2QRkdl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-16T05:27:00.770Z', 'updatedAt': '2021-05-16T05:27:00.770Z', 'width': 828, 'height': 1792}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}]",False,,False,False,classic,False,True,False,"[{'url': 'https://i.imgur.com/nGsxWmi.jpg'}, {'url': 'https://i.imgur.com/N5fy9MS.jpg'}, {'url': 'https://i.imgur.com/Ge2QRkd.jpg'}]",,[],,False,,,,
236005252,價格不便宜的瘦身消費經驗,追蹤販賣小清新的闆娘這麼久了，不知道大家有沒有試過這商品！，看了很多人也有賣，自己也消費六盒，結果是體態沒改變 還增加體脂肪，突然覺得涉及廣告誇大不實，第一 . 產品宣稱說不用節食、不用運動、不會不適,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-05-16T04:34:15.929Z,2021-05-16T04:34:15.929Z,7,2,True,[],"['消費', '網美', '微商']",{'layout': 'classic'},閒聊,talk,False,F,Houi,,"[{'id': 'b5809bb1-bd37-4813-bbdd-3e5ab5c7ce5e', 'url': 'https://i.imgur.com/JG0Bwpbl.jpg', 'normalizedUrl': 'https://i.imgur.com/JG0Bwpbl.jpg', 'thumbnail': 'https://i.imgur.com/JG0Bwpbl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-05-16T04:34:15.929Z', 'updatedAt': '2021-05-16T04:34:15.929Z', 'width': 828, 'height': 1792, 'croppingWindow': {'anchorX': 0, 'anchorY': 371, 'width': 828, 'height': 1104}}, {'id': 'b5809bb1-bd37-4813-bbdd-3e5ab5c7ce5e', 'url': 'https://i.imgur.com/JG0Bwpb.jpg', 'normalizedUrl': 'https://imgur.com/JG0Bwpb', 'thumbnail': 'https://i.imgur.com/JG0Bwpbl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-16T04:34:15.929Z', 'updatedAt': '2021-05-16T04:34:15.929Z', 'width': 828, 'height': 1792, 'croppingWindow': {'anchorX': 0, 'anchorY': 371, 'width': 828, 'height': 1104}}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}]",False,,False,False,classic,False,True,False,[{'url': 'https://i.imgur.com/JG0Bwpb.jpg'}],,[],,False,,h41252552,,
236004842,買長榮航空機票，買一個教訓😓,兩年前，要出國看演唱會，所以提前半年訂了機票，訂完幾個月後，開始有聽說長榮要罷工什麼的，但沒有實質的行動，直到⋯，出發前一天公會宣布長榮航空罷工、航班取消🥲，我看著更新停駛的航班，一直都沒看到我要搭乘,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-05-16T03:21:01.736Z,2021-05-16T03:32:06.081Z,0,2,True,[],"['長榮航空', '閒聊', '機票', '心情']",{'layout': 'classic'},閒聊,talk,False,F,Juiyun,,"[{'id': '6b463449-623e-4a78-b315-3bd5aec32c68', 'url': 'https://i.imgur.com/KXWxFJtl.jpg', 'normalizedUrl': 'https://i.imgur.com/KXWxFJtl.jpg', 'thumbnail': 'https://i.imgur.com/KXWxFJtl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2021-05-16T03:21:01.736Z', 'updatedAt': '2021-05-16T03:32:06.081Z', 'width': 800, 'height': 800}, {'id': '6b463449-623e-4a78-b315-3bd5aec32c68', 'url': 'https://i.imgur.com/KXWxFJt.jpg', 'normalizedUrl': 'https://imgur.com/KXWxFJt', 'thumbnail': 'https://i.imgur.com/KXWxFJtl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-05-16T03:21:01.736Z', 'updatedAt': '2021-05-16T03:32:06.081Z', 'width': 800, 'height': 800}, {'id': '4dbf9f25-4f08-4515-b897-be49a3d5d542', 'url': 'https://i.imgur.com/T1TKAgV.jpg', 'normalizedUrl': 'https://imgur.com/T1TKAgV', 'thumbnail': 'https://i.imgur.com/T1TKAgVl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2021-05-16T03:21:01.736Z', 'updatedAt': '2021-05-16T03:32:06.081Z', 'width': 828, 'height': 1792}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}]",False,,False,False,classic,False,True,False,"[{'url': 'https://i.imgur.com/KXWxFJt.jpg'}, {'url': 'https://i.imgur.com/T1TKAgV.jpg'}]",,[],,False,,hanpang,,
236004457,背包 選擇障礙,可以請大家幫我選一下嗎，是要送給男生朋友的禮物，但是我真的不太會挑男生喜歡的東西，目前是想送背包，1號選手，2號選手，3號選手，4號選手，5號選手，6號選手，謝謝大家～～,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-05-16T02:07:29.200Z,2021-05-16T02:07:29.200Z,8,2,True,[],"['背包', '求解']",{'layout': 'classic'},閒聊,talk,False,F,草莓族,,"[{'id': 'c8289674-f4d0-4f18-9e6d-195216010ead', 'url': 'https://i.imgur.com/2CKT0qal.jpg', 'normalizedUrl': 'https://i.imgur.com/2CKT0qal.jpg', 'thumbnail': 'https://i.imgur.com/2CKT0qal.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-05-16T02:07:29.200Z', 'updatedAt': '2021-05-16T02:07:29.200Z', 'width': 750, 'height': 803}, {'id': 'c8289674-f4d0-4f18-9e6d-195216010ead', 'url': 'https://i.imgur.com/2CKT0qa.jpg', 'normalizedUrl': 'https://imgur.com/2CKT0qa', 'thumbnail': 'https://i.imgur.com/2CKT0qal.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-16T02:07:29.200Z', 'updatedAt': '2021-05-16T02:07:29.200Z', 'width': 750, 'height': 803}, {'id': '217bdbcc-a3f1-4b7e-af14-a281aa708305', 'url': 'https://i.imgur.com/O7LNWOr.jpg', 'normalizedUrl': 'https://imgur.com/O7LNWOr', 'thumbnail': 'https://i.imgur.com/O7LNWOrl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-16T02:07:29.200Z', 'updatedAt': '2021-05-16T02:07:29.200Z', 'width': 750, 'height': 752}, {'id': '9d704cd6-3a26-471d-967e-b4d1edd6e57e', 'url': 'https://i.imgur.com/cyll9NK.jpg', 'normalizedUrl': 'https://imgur.com/cyll9NK', 'thumbnail': 'https://i.imgur.com/cyll9NKl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-16T02:07:29.200Z', 'updatedAt': '2021-05-16T02:07:29.200Z', 'width': 750, 'height': 765}, {'id': 'a8aca162-6348-42fd-a6cc-185935c8a920', 'url': 'https://i.imgur.com/KXG8iSi.jpg', 'normalizedUrl': 'https://imgur.com/KXG8iSi', 'thumbnail': 'https://i.imgur.com/KXG8iSil.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-16T02:07:29.200Z', 'updatedAt': '2021-05-16T02:07:29.200Z', 'width': 750, 'height': 717}, {'id': 'd079a438-31ea-4587-8710-ab8c87a0e2cf', 'url': 'https://i.imgur.com/FzfO96a.jpg', 'normalizedUrl': 'https://imgur.com/FzfO96a', 'thumbnail': 'https://i.imgur.com/FzfO96al.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-16T02:07:29.200Z', 'updatedAt': '2021-05-16T02:07:29.200Z', 'width': 750, 'height': 712}, {'id': '62dd5d1c-1384-4e05-98ff-0c0ed2e69ef4', 'url': 'https://i.imgur.com/6ngz5oK.jpg', 'normalizedUrl': 'https://imgur.com/6ngz5oK', 'thumbnail': 'https://i.imgur.com/6ngz5oKl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-16T02:07:29.200Z', 'updatedAt': '2021-05-16T02:07:29.200Z', 'width': 750, 'height': 722}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}]",False,,False,False,classic,False,True,False,"[{'url': 'https://i.imgur.com/2CKT0qa.jpg'}, {'url': 'https://i.imgur.com/O7LNWOr.jpg'}, {'url': 'https://i.imgur.com/cyll9NK.jpg'}, {'url': 'https://i.imgur.com/KXG8iSi.jpg'}, {'url': 'https://i.imgur.com/FzfO96a.jpg'}, {'url': 'https://i.imgur.com/6ngz5oK.jpg'}]",,[],,False,,yeez.,,
236004251,想交到女朋友嗎！別尻尻了,在這裏跟大家分享我交到女朋友的經驗與戒慾後的改變，首先小弟我單身了22年，一直以來都有尻尻的習慣，但是我發現尻尻就是讓我遲遲無法交到女友的原因，以下是我個人的經驗，1.沒自信 不敢跟女生開玩笑 聊天，,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2021-05-16T01:03:29.877Z,2021-05-16T01:03:29.877Z,7,2,True,['HIDE_THUMBNAIL'],"['感情', '女朋友', '閒聊', '男生', '生活']",{'layout': 'classic'},閒聊,talk,False,M,匿名,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}, {'id': 'e8e6bc5d-41b0-4129-b134-97507523d7ff', 'count': 1}]",False,,False,False,classic,False,False,False,[],,[],,False,,jkkj,,
